Policy_ID,Customer_Age,Gender,Policy_Type,Annual_Income,Claim_History,Fraudulent_Claim,Premium_Amount,Claim_Amount,Risk_Score
POL004448,55.0,Male,Life,92085.37,1,1,4188.56,16058.54,High
POL004449,66.0,Female,Life,30000.0,3,0,1082.21,4353.64,Medium
POL004450,63.0,Male,Life,77595.73,2,0,2177.47,1213.1,Medium
POL004451,66.0,Female,Auto,96517.14,3,1,4844.99,25773.95,High
POL004452,79.0,Female,Health,54178.42,0,0,2182.12,11256.95,Low
POL004453,25.0,Male,Property,54091.54,1,0,1583.6,14573.66,Low
POL004454,60.0,Female,Auto,30000.0,0,0,4167.13,9360.4,Low
POL004455,37.0,Male,Life,114747.39,3,0,1343.13,2847.66,Medium
POL004456,108.0,Male,Health,56996.15,6,1,3051.03,27922.54,High
POL004457,50.0,Female,,81026.08,0,0,1582.19,4818.17,Low
POL004458,,Female,Property,90097.93,0,0,4822.76,391.01,Low
POL004459,56.0,Female,Auto,112801.7,3,1,4108.82,9727.06,High
POL004460,38.0,Male,Auto,,0,0,2574.38,12014.34,Low
POL004461,70.0,Female,Property,61514.26,1,0,4280.59,6139.26,Low
POL004462,66.0,Male,Property,79326.69,2,0,3571.81,12791.52,Medium
POL004463,79.0,Female,Life,107102.01,1,0,2106.04,11169.58,Low
POL004464,59.0,Male,Property,70745.69,4,0,1442.0,10818.36,High
POL004465,60.0,Female,Auto,51128.27,0,0,2122.65,5777.61,Low
POL004466,71.0,Male,Health,36481.05,1,0,2831.81,895.0,Low
POL004467,79.0,Male,Life,44467.57,3,0,1399.96,13248.34,Medium
POL004468,58.0,Female,Life,96609.79,1,0,1730.62,9610.49,Low
POL004469,26.0,Female,Property,66984.39,1,0,3410.53,1448.74,Low
POL004470,41.0,Female,Health,59811.98,3,0,3759.43,1315.28,Medium
POL004471,54.0,Female,Life,57100.82,1,0,2552.34,9252.69,Low
POL004472,66.0,Female,Auto,77126.15,0,1,5460.39,18014.81,High
POL004473,58.0,Female,Property,69013.62,1,0,1872.75,2941.69,Low
POL004474,34.0,Male,Auto,68171.7,3,0,4602.54,3667.53,Medium
POL004475,41.0,Female,Property,108733.1,0,0,1734.13,5847.43,Low
POL004476,38.0,Male,Life,113450.41,1,0,3810.29,11278.13,Low
POL004477,127.0,Female,Property,34749.46,0,1,5990.47,25761.89,High
POL004478,76.0,Female,Health,83189.82,0,0,4251.13,10564.14,Low
POL004479,56.0,Female,Auto,55578.45,1,0,2638.75,2767.69,Low
POL004480,72.0,Female,Health,68793.72,3,1,3914.47,25096.93,High
POL004481,58.0,Female,Auto,82731.96,3,1,5810.37,8696.29,High
POL004482,56.0,Female,Auto,69682.0,2,0,3743.1,6697.52,Medium
POL004483,30.0,Male,Property,80761.5,0,0,4270.9,9655.73,Low
POL004484,28.0,Female,Life,91824.26,4,0,3077.63,4068.66,High
POL004485,63.0,Male,Life,82364.42,1,0,2652.47,13921.82,Low
POL004486,36.0,Female,Health,58829.09,2,0,852.89,6445.54,Medium
POL004487,28.0,Male,Property,59270.01,0,0,778.8,7500.8,Low
POL004488,30.0,Male,Life,39007.37,2,0,3119.4,3995.88,Medium
POL004489,63.0,Male,Auto,53651.99,2,0,1349.38,2990.79,Medium
POL004490,62.0,Male,Auto,124051.71,1,0,3537.23,3488.66,Low
POL004491,18.0,Female,Property,55199.91,0,0,4807.04,7189.87,Low
POL004492,57.0,Male,Health,45165.53,2,0,2101.33,2150.38,Medium
POL004493,61.0,Female,Property,82998.2,0,0,3816.34,5879.41,Low
POL004494,36.0,Male,Health,72240.88,2,0,4600.95,5792.32,Medium
POL004495,29.0,Female,Property,70110.17,1,1,5485.4,13745.69,High
POL004496,25.0,Female,Auto,110226.15,1,0,877.72,6387.8,Low
POL004497,25.0,Female,Property,88728.17,1,1,4306.42,19469.15,High
POL004498,78.0,Female,Life,61750.18,2,0,1861.54,5565.39,Medium
POL004499,70.0,Male,Life,64388.1,1,0,4562.93,13545.23,Low
POL004500,62.0,Female,Property,62435.34,0,0,1268.39,658.34,Low
POL004501,29.0,Male,Health,96868.49,2,0,1501.05,1408.0,Medium
POL004502,78.0,Female,Health,67296.31,0,0,2713.56,13939.79,Low
POL004503,65.0,Female,Auto,30171.16,1,0,1987.39,4137.9,Low
POL004504,85.0,Male,Auto,73792.01,2,1,5404.35,21059.69,High
POL004505,62.0,Female,Health,36574.35,5,0,2410.13,5226.84,High
POL004506,43.0,Female,Property,129605.77,3,0,1146.89,1640.34,Medium
POL004507,56.0,Male,Auto,50858.3,3,0,931.65,11557.83,Medium
POL004508,96.0,Male,Health,70953.38,1,0,1368.14,2531.21,Low
POL004509,75.0,Male,Health,81455.07,3,0,2903.29,10556.14,Medium
POL004510,22.0,Female,Property,67783.55,2,0,2305.98,3564.36,Medium
POL004511,25.0,Female,Life,67749.24,0,0,3487.91,10263.42,Low
POL004512,42.0,Male,Health,85545.68,2,1,3551.22,28555.8,High
POL004513,44.0,,,113155.4,2,0,3336.98,7694.49,Medium
POL004514,,,,94187.73,0,0,1522.61,4851.8,Low
POL004515,40.0,Female,Property,111962.85,1,0,3300.48,5731.83,Low
POL004516,47.0,Male,Property,48834.52,2,0,3033.32,5820.47,Medium
POL004517,62.0,Male,Life,82934.07,1,0,3369.18,1967.45,Low
POL004518,64.0,Female,Life,78881.15,2,0,1620.95,12300.05,Medium
POL004519,40.0,Male,Auto,83777.28,2,0,4948.22,5750.55,Medium
POL004520,66.0,Male,Auto,109405.8,3,0,4942.79,10796.62,Medium
POL004521,64.0,Female,Property,69480.27,3,0,4454.54,4128.66,Medium
POL004522,37.0,Female,Auto,64862.42,2,0,1572.05,5410.4,Medium
POL004523,35.0,Male,Health,88349.52,2,0,3887.06,13314.88,Medium
POL004524,,,Life,30544.93,1,0,1064.94,6431.81,Low
POL004525,19.0,Male,Property,69078.7,4,0,4626.28,5362.44,High
POL004526,21.0,Male,Property,71645.06,2,0,1508.1,4773.53,Medium
POL004527,47.0,Female,Health,51991.03,3,0,2484.57,13404.74,Medium
POL004528,50.0,Male,Health,101426.48,2,0,3396.19,6400.32,Medium
POL004529,53.0,Female,Health,48443.99,1,0,2148.28,13169.33,Low
POL004530,35.0,Female,Health,71603.17,1,0,1573.79,4574.3,Low
POL004531,54.0,Male,Property,82328.93,0,0,4067.87,14676.72,Low
POL004532,36.0,Male,Life,108836.29,1,1,5779.1,17474.22,High
POL004533,64.0,Female,Life,,1,0,2647.56,2552.86,Low
POL004534,,Female,Health,98403.84,2,1,3618.28,29485.84,High
POL004535,57.0,Female,Auto,92514.88,2,1,5328.55,8353.88,High
POL004536,37.0,Male,Property,78086.44,2,0,4550.02,13328.67,Medium
POL004537,66.0,Female,Life,47762.16,1,0,4117.01,1993.58,Low
POL004538,50.0,Female,Health,39135.48,1,0,3025.79,8420.82,Low
POL004539,29.0,Female,Auto,77662.64,0,0,768.53,8036.45,Low
POL004540,75.0,Male,Auto,61432.58,3,0,4636.27,4992.69,Medium
POL004541,,Female,Health,97981.53,4,0,4588.48,6187.85,High
POL004542,32.0,Female,Property,93646.41,0,0,1652.62,4638.66,Low
POL004543,58.0,Male,Life,70384.73,1,0,3589.63,4605.73,Low
POL004544,56.0,Female,Auto,46057.18,2,0,2181.54,8047.28,Medium
POL004545,19.0,Male,Life,87768.39,1,1,6956.37,25923.63,High
POL004546,46.0,Male,Life,49551.26,0,0,548.2,7271.69,Low
POL004547,58.0,Male,Auto,56038.4,1,0,2143.1,4932.11,Low
POL004548,,,Health,50514.61,3,0,1449.69,7019.23,Medium
POL004549,19.0,Male,Auto,71537.47,0,1,6589.7,14295.74,High
POL004550,68.0,Male,Auto,104254.81,1,0,2870.09,11144.77,Low
POL004551,28.0,Female,Property,74873.98,0,1,4989.09,14610.93,High
POL004552,30.0,Male,Life,63919.53,1,1,3985.78,21583.38,High
POL004553,27.0,Female,Health,36859.63,0,1,4783.97,20594.75,High
POL004554,31.0,Female,Life,88803.11,1,0,2035.97,7000.92,Low
POL004555,35.0,,,55489.88,0,0,2191.93,8996.8,Low
POL004556,68.0,,Health,,1,1,3147.79,15172.13,High
POL004557,89.0,Female,Health,66144.53,1,0,4252.97,2062.47,Low
POL004558,26.0,Male,Health,95954.43,2,1,4244.21,19910.3,High
POL004559,74.0,Female,Health,71069.09,1,1,6928.54,26538.35,High
POL004560,56.0,Male,Property,73526.84,2,0,3051.5,9049.04,Medium
POL004561,45.0,Female,Health,87143.68,2,0,3960.09,8455.71,Medium
POL004562,20.0,Male,Auto,127673.5,2,0,1899.81,10871.02,Medium
POL004563,37.0,Female,Property,97211.17,3,0,3326.17,8034.96,Medium
POL004564,23.0,Female,Auto,72784.85,1,0,502.0,3317.15,Low
POL004565,44.0,Female,Auto,75079.95,1,0,4728.87,208.93,Low
POL004566,70.0,Male,Life,61878.51,1,0,1704.78,5807.95,Low
POL004567,19.0,Male,Health,51250.11,1,0,4576.95,8497.82,Low
POL004568,46.0,Female,Health,61181.23,1,0,1474.93,5639.12,Low
POL004569,55.0,Female,Auto,55696.28,2,1,5217.05,28480.75,High
POL004570,,Male,Health,91334.21,1,0,2995.81,10006.67,Low
POL004571,33.0,Other,Property,48220.13,0,0,1321.2,12166.89,Low
POL004572,47.0,Female,Life,108330.26,0,0,1936.33,4549.78,Low
POL004573,57.0,Male,Health,93801.16,0,0,4234.75,9534.39,Low
POL004574,19.0,,Health,,1,0,4787.39,13387.47,Low
POL004575,34.0,Female,Property,75007.97,0,0,4444.29,2371.22,Low
POL004576,58.0,Male,Life,61067.97,1,1,6734.73,22003.91,High
POL004577,79.0,Male,Property,81752.11,2,0,519.42,13725.4,Medium
POL004578,29.0,Female,Auto,102202.31,2,0,2517.75,10102.96,Medium
POL004579,52.0,Female,Auto,57421.09,1,1,3764.92,14461.26,High
POL004580,60.0,Male,Health,36665.2,1,0,658.46,4318.71,Low
POL004581,18.0,Female,Life,92580.46,0,0,3623.39,2923.26,Low
POL004582,72.0,Female,Auto,83109.15,1,0,2754.96,13694.16,Low
POL004583,62.0,Female,Property,46995.03,0,1,5777.67,13006.01,High
POL004584,32.0,Male,Auto,56665.22,2,0,1673.56,6549.32,Medium
POL004585,43.0,Female,Auto,53522.39,2,0,4469.86,13453.32,Medium
POL004586,54.0,Male,Property,56886.69,3,0,1835.37,2112.57,Medium
POL004587,38.0,Male,Health,66907.93,1,1,5161.84,27295.65,High
POL004588,87.0,Male,Life,68336.32,2,0,3382.13,8568.68,Medium
POL004589,66.0,Female,Health,58730.16,2,0,1386.43,14812.04,Medium
POL004590,48.0,Female,Property,56045.9,0,0,3991.73,8479.06,Low
POL004591,42.0,Male,Auto,69280.39,0,1,5321.54,24700.19,High
POL004592,40.0,Female,Life,79192.29,3,0,2335.38,6816.15,Medium
POL004593,41.0,Male,Health,67092.59,0,0,2624.5,5792.41,Low
POL004594,74.0,Male,Property,103966.68,2,1,5306.27,14537.94,High
POL004595,55.0,Other,Auto,87702.19,2,1,6982.72,28603.64,High
POL004596,45.0,Female,Auto,35228.85,2,0,1664.85,4969.14,Medium
POL004597,38.0,Male,Health,88093.19,1,1,5014.29,12662.5,High
POL004598,71.0,Female,Property,90138.6,2,0,3899.43,1395.34,Medium
POL004599,60.0,Male,Auto,64131.63,2,0,1146.25,7804.72,Medium
POL004600,35.0,Male,Auto,37620.06,0,0,1813.26,5692.0,Low
POL004601,109.0,Female,Life,75201.67,1,0,1460.54,6610.99,Low
POL004602,52.0,Female,Auto,74807.28,1,0,3073.59,10326.32,Low
POL004603,62.0,Male,Health,46958.84,0,0,2354.27,1148.24,Low
POL004604,72.0,Female,Property,38719.52,0,0,1957.76,14430.72,Low
POL004605,,,Property,72811.16,2,0,2110.06,7884.29,Medium
POL004606,70.0,Male,Life,69173.07,0,0,2612.92,12598.28,Low
POL004607,55.0,Female,Property,64568.37,1,0,2382.86,4845.58,Low
POL004608,75.0,Female,Health,72914.73,1,1,4236.54,24321.31,High
POL004609,47.0,Female,Auto,47430.59,1,0,3617.21,13566.83,Low
POL004610,77.0,Female,Life,64129.48,2,0,619.83,1850.4,Medium
POL004611,61.0,Female,Property,88333.13,1,1,6429.3,12678.77,High
POL004612,51.0,,,66250.75,1,0,1499.04,10486.56,Low
POL004613,49.0,Female,Life,33200.69,2,0,2389.2,7043.81,Medium
POL004614,20.0,Female,Property,63182.69,1,0,1501.05,10788.0,Low
POL004615,20.0,Male,Life,48246.04,2,0,1035.37,6550.23,Medium
POL004616,45.0,Female,Property,81678.41,1,0,3127.67,3254.97,Low
POL004617,61.0,Female,Health,82970.94,1,0,4777.82,10757.16,Low
POL004618,32.0,Female,Property,33530.63,3,1,6170.63,15827.94,High
POL004619,58.0,Male,Auto,93975.32,1,0,3552.21,6774.63,Low
POL004620,40.0,Male,Property,47195.34,2,0,2538.74,6933.91,Medium
POL004621,57.0,Female,Auto,113979.56,2,0,1315.77,1261.13,Medium
POL004622,28.0,Male,Life,73780.59,0,1,3813.87,25387.23,High
POL004623,65.0,Female,Property,43840.16,2,0,2523.25,3973.57,Medium
POL004624,49.0,Male,Auto,46450.35,0,1,3303.17,16716.13,High
POL004625,75.0,Male,Property,83702.38,1,0,2554.88,7738.34,Low
POL004626,76.0,Male,Property,65217.5,1,0,526.7,10094.38,Low
POL004627,,,Property,72583.65,0,0,4072.64,918.15,Low
POL004628,71.0,Female,Health,115319.51,1,0,2155.35,1641.85,Low
POL004629,53.0,Male,Auto,57518.9,1,0,3265.74,8494.22,Low
POL004630,77.0,Male,Health,76499.07,2,1,3648.22,28507.15,High
POL004631,50.0,Male,Health,110496.11,1,1,6841.28,13949.15,High
POL004632,41.0,,Auto,,2,0,2831.37,14753.75,Medium
POL004633,56.0,Male,Property,,1,0,3371.35,13293.09,Low
POL004634,51.0,Female,Health,87634.73,1,0,2620.25,13109.88,Low
POL004635,73.0,Female,Health,45924.93,2,0,1878.32,229.24,Medium
POL004636,45.0,Female,Health,110170.19,2,0,2584.48,6155.25,Medium
POL004637,54.0,Female,Property,54428.31,1,0,2269.35,11956.89,Low
POL004638,24.0,Female,Health,149237.74,0,0,3252.06,11403.21,Low
POL004639,21.0,Female,Life,111684.4,2,0,2611.0,5250.05,Medium
POL004640,54.0,Male,Auto,55084.69,2,0,1085.9,13176.83,Medium
POL004641,73.0,Male,Life,75500.35,1,1,4163.45,26420.97,High
POL004642,18.0,Male,Property,93841.11,2,0,1234.45,14909.86,Medium
POL004643,18.0,Female,Health,94591.51,1,0,795.27,5087.4,Low
POL004644,64.0,Other,Auto,86058.41,0,1,3479.86,21196.46,High
POL004645,37.0,Female,Health,106303.98,2,0,814.82,6424.91,Medium
POL004646,36.0,Male,Property,71925.78,1,0,3216.11,9748.56,Low
POL004647,46.0,Female,Auto,65832.06,3,1,6444.26,25756.21,High
POL004648,88.0,Male,Life,66328.4,2,0,1649.54,5798.9,Medium
POL004649,77.0,Male,Auto,96459.33,2,0,556.47,13990.22,Medium
POL004650,35.0,Male,Health,84129.53,2,0,1158.08,4406.99,Medium
POL004651,45.0,Male,Auto,82282.09,1,0,3500.22,9348.48,Low
POL004652,52.0,Female,Property,94880.86,3,0,1622.34,13786.97,Medium
POL004653,60.0,Male,Property,30000.0,0,0,1998.15,7267.21,Low
POL004654,64.0,Male,Auto,82751.72,3,0,843.49,10456.89,Medium
POL004655,,Female,Property,80464.22,1,0,2967.27,11245.92,Low
POL004656,44.0,Female,Property,116720.2,3,0,4119.65,8207.24,Medium
POL004657,,Female,Property,36785.3,0,0,2089.82,5745.75,Low
POL004658,28.0,Male,Life,113929.67,2,0,1016.16,12145.55,Medium
POL004659,66.0,Female,Health,76885.23,1,0,4792.86,8356.35,Low
POL004660,66.0,Female,Property,87224.74,0,0,2800.74,1830.45,Low
POL004661,55.0,Male,Auto,116897.97,3,1,4666.65,13636.69,High
POL004662,22.0,Female,Property,89019.03,1,0,2738.19,4531.93,Low
POL004663,25.0,Male,Life,85009.21,1,0,702.13,7452.28,Low
POL004664,51.0,Male,Auto,81057.28,2,0,748.82,3285.72,Medium
POL004665,65.0,,,62913.05,1,0,1933.21,7440.62,Low
POL004666,98.0,Female,Auto,74287.77,1,1,5931.14,15121.77,High
POL004667,73.0,Male,Auto,57112.18,1,0,3672.75,8537.32,Low
POL004668,29.0,Female,Auto,73885.83,0,0,4556.54,7889.43,Low
POL004669,55.0,Female,Auto,30000.0,4,0,985.94,12294.37,High
POL004670,18.0,Female,Property,,0,0,2587.93,8442.5,Low
POL004671,48.0,Male,,71956.57,2,0,2643.63,6190.28,Medium
POL004672,21.0,Female,Property,66594.91,0,0,2573.75,7048.4,Low
POL004673,66.0,,Life,,1,0,4286.7,9110.54,Low
POL004674,62.0,Female,Life,39160.9,1,0,4151.09,12609.72,Low
POL004675,67.0,Male,Auto,123231.75,1,0,2784.86,721.8,Low
POL004676,22.0,Male,,72430.81,3,0,4003.36,13906.26,Medium
POL004677,47.0,Female,Property,71353.89,3,0,766.37,1349.85,Medium
POL004678,73.0,Male,Health,50865.09,2,0,2894.6,5236.03,Medium
POL004679,96.0,Male,Health,75598.66,1,0,927.06,5109.07,Low
POL004680,76.0,Male,Health,109674.0,1,0,4401.48,8023.05,Low
POL004681,127.0,Female,Property,100897.91,1,0,2764.17,5384.45,Low
POL004682,28.0,Male,Health,96360.94,2,0,579.01,3367.13,Medium
POL004683,62.0,Female,Health,88659.97,0,0,2973.44,3727.02,Low
POL004684,21.0,Male,Health,66036.44,2,0,3819.96,14780.89,Medium
POL004685,43.0,Male,Auto,38745.92,0,0,1107.08,12565.97,Low
POL004686,44.0,Male,Life,69974.03,2,0,1772.81,12101.54,Medium
POL004687,63.0,Female,Life,69103.21,1,0,2517.3,6347.14,Low
POL004688,71.0,Male,Property,101219.86,2,0,2365.8,14049.12,Medium
POL004689,60.0,Male,Property,82734.76,1,0,2762.9,1034.48,Low
POL004690,126.0,Other,Auto,115307.79,1,0,574.21,1967.16,Low
POL004691,59.0,Female,Life,104937.21,2,0,3821.69,3776.15,Medium
POL004692,68.0,Male,Health,63587.61,1,0,1919.12,9661.25,Low
POL004693,67.0,Male,Health,30121.77,0,0,3658.1,2586.15,Low
POL004694,23.0,Female,Property,109639.38,1,0,4348.44,5106.39,Low
POL004695,76.0,Male,Life,108984.63,2,1,5325.24,9261.75,High
POL004696,78.0,Male,Property,40844.71,3,0,3523.63,12015.01,Medium
POL004697,,Female,Property,112731.0,2,0,3105.62,13646.86,Medium
POL004698,70.0,Female,Health,84552.93,0,0,504.57,12771.12,Low
POL004699,47.0,Female,Health,79017.14,1,0,4567.18,507.08,Low
POL004700,59.0,Male,Life,115369.58,3,0,4251.08,4826.34,Medium
POL004701,54.0,Male,Property,108617.13,1,0,1375.52,9599.98,Low
POL004702,75.0,Female,Auto,91283.27,4,0,1311.31,110.34,High
POL004703,78.0,Male,Life,86830.43,4,1,3478.79,16094.35,High
POL004704,54.0,Female,Property,90409.86,2,0,2207.86,13044.87,Medium
POL004705,59.0,Female,Life,64998.56,1,0,4933.38,1255.96,Low
POL004706,77.0,Male,Life,73622.46,2,0,937.65,6525.2,Medium
POL004707,54.0,Female,Life,52442.07,0,0,3042.56,4612.04,Low
POL004708,52.0,Female,Auto,66674.01,1,0,1691.94,14209.4,Low
POL004709,40.0,Female,Auto,65834.15,1,1,6102.89,12602.38,High
POL004710,23.0,Male,Health,59117.37,0,0,2782.43,8755.96,Low
POL004711,21.0,Male,Health,78418.66,0,0,4340.99,235.0,Low
POL004712,35.0,Female,Property,66900.48,1,0,4683.22,12565.38,Low
POL004713,77.0,Male,Life,87555.87,3,1,5856.51,19620.13,High
POL004714,26.0,Other,Property,,3,0,1772.77,8581.55,Medium
POL004715,66.0,Male,Health,72166.13,1,0,2517.88,11136.63,Low
POL004716,46.0,Female,Auto,78288.79,2,1,4061.44,26827.61,High
POL004717,30.0,Male,Health,67234.27,0,0,3428.83,571.84,Low
POL004718,76.0,Female,Property,70690.18,0,0,801.63,13520.74,Low
POL004719,114.0,Male,,35368.85,1,0,2077.53,5554.51,Low
POL004720,79.0,Male,Property,83911.93,2,1,5983.5,17661.32,High
POL004721,69.0,Male,Property,91190.15,0,0,2013.82,12214.9,Low
POL004722,34.0,Female,Property,87338.43,2,0,3101.37,9943.97,Medium
POL004723,62.0,Male,Property,100968.18,2,1,6218.54,23022.05,High
POL004724,49.0,Female,Health,80038.24,0,0,655.64,8155.55,Low
POL004725,65.0,Female,Property,86967.03,2,1,3435.05,12962.25,High
POL004726,39.0,Male,Property,78902.27,1,0,3057.03,7269.43,Low
POL004727,21.0,Female,Life,92188.77,0,0,549.51,6481.38,Low
POL004728,114.0,Male,Property,35569.26,2,1,5281.93,27467.63,High
POL004729,54.0,Other,Health,52660.48,1,0,2095.36,12019.97,Low
POL004730,58.0,Female,Property,114672.49,0,0,4968.99,13096.56,Low
POL004731,66.0,Male,,30000.0,0,0,4022.56,12872.85,Low
POL004732,30.0,Male,Auto,71495.55,0,0,1809.71,14975.37,Low
POL004733,51.0,Male,Property,104306.87,0,0,4871.72,10641.1,Low
POL004734,62.0,Other,Auto,72668.48,2,0,1752.59,9348.87,Medium
POL004735,39.0,Male,Auto,64874.72,2,0,987.2,2292.93,Medium
POL004736,,Female,Health,78235.54,1,0,620.9,7075.59,Low
POL004737,95.0,Male,Life,66172.0,1,0,4025.72,6513.78,Low
POL004738,40.0,Female,Auto,75771.24,3,0,1935.94,11045.53,Medium
POL004739,68.0,Male,Auto,57915.47,0,0,4929.51,4192.71,Low
POL004740,20.0,Female,Life,102716.86,0,0,3281.94,13075.62,Low
POL004741,59.0,Female,Life,110581.62,1,0,1239.32,3375.24,Low
POL004742,51.0,Female,Auto,71665.24,0,0,2012.22,7305.27,Low
POL004743,49.0,Male,Property,40337.76,1,0,2805.53,14170.78,Low
POL004744,62.0,Male,Auto,61903.92,3,0,3747.72,5225.32,Medium
POL004745,68.0,Male,Property,70400.28,0,0,3161.37,10946.56,Low
POL004746,75.0,Female,Property,87638.47,2,0,1670.01,5100.73,Medium
POL004747,98.0,Male,Property,49799.67,2,0,2642.17,7764.54,Medium
POL004748,38.0,Female,Life,55770.94,2,0,1474.19,11656.98,Medium
POL004749,63.0,Male,Auto,87766.9,0,0,2074.04,12237.19,Low
POL004750,61.0,Female,,98472.72,0,0,1785.11,12653.1,Low
POL004751,38.0,Female,Health,59460.15,5,0,4543.49,1583.28,High
POL004752,61.0,Female,Life,41669.57,0,0,4046.33,12837.76,Low
POL004753,28.0,Male,Health,150000.0,0,0,2892.21,2281.01,Low
POL004754,,,Health,94582.61,1,0,1283.92,4164.91,Low
POL004755,21.0,Male,Property,68324.91,2,0,3171.34,14569.25,Medium
POL004756,68.0,,Life,,0,0,2095.54,2248.87,Low
POL004757,18.0,Female,Health,71888.58,0,0,667.69,3841.14,Low
POL004758,45.0,Female,Auto,96678.92,1,0,3601.34,5103.14,Low
POL004759,41.0,Female,Health,78984.83,4,0,1650.57,12112.33,High
POL004760,78.0,Male,Life,77281.8,1,0,1553.74,4881.1,Low
POL004761,52.0,Female,Auto,72160.45,2,0,3487.09,12407.06,Medium
POL004762,30.0,Female,Auto,38815.47,1,0,4421.4,3163.34,Low
POL004763,64.0,Female,Auto,123452.37,1,0,1769.13,9055.18,Low
POL004764,51.0,Male,Property,51461.65,2,0,3998.99,14399.95,Medium
POL004765,112.0,Male,Auto,40999.41,0,0,4485.82,711.22,Low
POL004766,53.0,Male,Property,69678.5,1,0,1449.39,13637.54,Low
POL004767,68.0,Female,Property,50963.2,2,0,4628.44,2556.11,Medium
POL004768,78.0,Female,Health,73707.18,2,0,1774.01,8756.42,Medium
POL004769,34.0,Male,Health,92194.1,2,0,1480.08,827.17,Medium
POL004770,52.0,Male,Auto,99882.57,2,0,2123.17,8612.33,Medium
POL004771,77.0,Female,Life,95368.27,0,0,1526.97,9263.65,Low
POL004772,35.0,Female,Auto,67359.2,0,0,3076.42,12134.23,Low
POL004773,57.0,Male,Health,76239.8,4,0,2627.48,6299.75,High
POL004774,39.0,Female,Auto,85196.98,0,1,3676.96,28238.41,High
POL004775,118.0,Other,Health,31055.31,3,0,3759.37,5618.99,Medium
POL004776,41.0,Female,Auto,89264.62,2,0,868.11,1464.68,Medium
POL004777,75.0,Male,Life,38567.52,2,0,1191.34,5862.68,Medium
POL004778,36.0,Female,Auto,126008.66,1,0,4053.55,4663.36,Low
POL004779,54.0,Female,Life,64887.12,0,0,798.1,6751.85,Low
POL004780,56.0,Male,Life,70378.12,0,0,3464.58,3073.64,Low
POL004781,38.0,Female,,55757.32,3,1,3694.34,26051.6,High
POL004782,25.0,Female,Life,59250.75,2,0,3817.01,13305.0,Medium
POL004783,45.0,Female,Life,131852.34,1,0,1483.95,9821.59,Low
POL004784,22.0,Male,Health,98509.24,3,0,1179.73,3051.98,Medium
POL004785,34.0,Female,Health,36269.94,2,0,2524.82,887.84,Medium
POL004786,54.0,Female,Life,112605.32,0,0,692.58,3328.2,Low
POL004787,53.0,Male,Property,104831.06,0,1,5039.45,20726.63,High
POL004788,71.0,Female,Auto,67969.69,3,0,3860.42,5570.26,Medium
POL004789,36.0,Female,Life,82667.42,0,0,4481.14,12742.45,Low
POL004790,44.0,Female,Auto,74626.4,3,0,813.91,8831.01,Medium
POL004791,70.0,Male,Health,124314.5,3,0,4643.94,12653.07,Medium
POL004792,51.0,Female,Auto,55092.75,1,0,3904.85,14983.27,Low
POL004793,28.0,Male,Life,78650.27,2,0,1007.4,4426.11,Medium
POL004794,71.0,Male,Life,64296.37,3,0,971.05,7214.09,Medium
POL004795,62.0,Female,Life,39173.99,1,0,4549.93,10612.75,Low
POL004796,64.0,Male,Life,129790.96,2,0,2597.67,7725.13,Medium
POL004797,29.0,Female,Property,45460.84,3,0,4994.82,4969.66,Medium
POL004798,71.0,Male,Property,80503.23,2,0,3357.54,12261.47,Medium
POL004799,38.0,Male,Property,31482.48,1,1,3037.84,28223.26,High
POL004800,71.0,Male,Life,65023.24,0,0,2605.44,4245.68,Low
POL004801,28.0,Other,Property,85549.22,3,1,3160.58,11661.67,High
POL004802,56.0,Female,Auto,54381.65,1,0,4108.32,8554.96,Low
POL004803,45.0,Female,Life,89670.05,1,0,2519.33,12264.18,Low
POL004804,22.0,Male,Health,68273.97,1,0,2742.7,7846.88,Low
POL004805,34.0,Male,Life,104002.06,2,0,2259.08,994.74,Medium
POL004806,73.0,Other,Auto,,0,0,1383.29,4495.57,Low
POL004807,37.0,Male,Property,60331.38,2,0,4320.08,7592.46,Medium
